Station Name,Street Address,City,State,Zip,Latitude,Longitude,EV Connector Types,EV Network,Status,Open Date
BC Hydro - West Kelowna,3678 Brown Rd,West Kelowna,BC,V4T1P7,49.8302,-119.628,"CHADEMO, J1772COMBO",BCHYDRO,E,2021-11-11
BC Hydro - Salmon Arm - Ross St NE,321 Ross Street NE,Salmon Arm,BC,V1E,50.7027,-119.283,J1772,BCHYDRO,E,2021-11-11
Ivy - Redden's Store,Highway 17 4423 ON-17,Longbow Lake,ON,P0X 1H0,49.7262046878307,-94.3236951285523,"CHADEMO, J1772COMBO",IVY,E,2021-11-11
The James,345 Quebec St,Victoria,BC,V8V 1W4,48.42113091,-123.37585148,J1772,CHARGELAB,E,2021-11-11
Viridian,1783 W 14th Ave,Vancouver,BC,V6J 2J6,49.25965343,-123.14490453,J1772,CHARGELAB,E,2021-11-11
Portable Electric,3095 Hebb Ave,Vancouver,BC,V5M 4P7,49.26021899,-123.03842705,"CHADEMO, J1772COMBO",CHARGELAB,T,2021-11-11
Argent Electrical,1 Silver St,St. Thomas,ON,N5P 4L8,42.79701279,-81.16269332,J1772,CHARGELAB,T,2021-11-11
Mobil Hamilton,856 Upper Sherman Ave,Hamilton,ON,L8V 3N1,43.22073251,-79.85258721,"CHADEMO, J1772COMBO",CHARGELAB,E,2021-11-11
Parkland on Eglinton West,4650 Eglinton Ave W,Etobicoke,ON,M9A 0E3,43.6787225,-79.54814877,J1772,CHARGELAB,E,2021-11-11
20 Joe Shuster Way,20 Joe Shuster Way,Toronto,ON,M6K 0A3,43.64015993,-79.42394857,J1772,CHARGELAB,E,2021-11-11
Wellington Square,18 Stafford St,Toronto,ON,M5V 3W4,43.64137115,-79.41069232,J1772,CHARGELAB,E,2021-11-11
505 Richmond St Garage,505 Richmond Street W,Toronto,ON,M5V 0B4,43.64694472,-79.39890653,J1772,CHARGELAB,E,2021-11-11
The Ports,1177 Younge Street,Toronto,ON,M4T 2Y4,43.65283861,-79.3790777,J1772,CHARGELAB,E,2021-11-11
The Florian,88 Davenport Rd,Toronto,ON,M5R 0A5,43.67334012,-79.39043406,J1772,CHARGELAB,E,2021-11-11
19 & 25 Industrial St,19 & 25 Industrial St,East York,ON,M4G 1Z2,43.70749427,-79.36044907,J1772,CHARGELAB,E,2021-11-11
The Conservatory II,343 Clark Avenue,Thornhill,ON,L4J 7K5,43.80504682,-79.43576839,J1772,CHARGELAB,E,2021-11-11
DRT West (Maintenance),110 Westney Rd,Ajax,ON,L1S 2C8,43.84541219,-79.04128791,J1772,CHARGELAB,E,2021-11-11
Traffic & Environmental Health,101 Consumers Dr,Whitby,ON,L1N 1C4,43.8695223,-78.9164731,J1772,CHARGELAB,E,2021-11-11
RDSP HQ,4040 Anderson St,Whitby,ON,L1R 3P6,43.9219237,-78.93910773,J1772,CHARGELAB,E,2021-11-11
Garnet B. Rickard Recreation Complex,2440 Durham Regional Hwy 2,Bowmanville,ON,L1C 0K6,43.91226904,-78.70384947,J1772,CHARGELAB,E,2021-11-11
Church St Parking Lot,133 Church St,Bowmanville,ON,L1C 1T4,43.9130218,-78.68803366,J1772,CHARGELAB,E,2021-11-11
Northumberland Mall,1111 Elgin Street West,Cobourg,ON,K9A 5H7,43.97024802,-78.19975438,J1772,CHARGELAB,T,2021-11-11
Best Western Plus Dartmouth Hotel & Suites,15 Spectacle Lake Dr,Dartmouth,NS,B3B 1W8,44.70017995,-63.58234097,J1772,CHARGELAB,E,2021-11-11
"Canada Post Community - High Prairies, AB",4801 52ND AVE,High Prairie,AB,T0G 1E0,55.431937,-116.489013,J1772,FLO,E,2021-11-10
Saskatoon East,1731 Preston Ave.,Saskatoon,SK,S7N 4V2,52.147952,-106.615733,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-10
Brantford Workplace,150 Savannah Oaks Drive,Brantford,ON,N3T 5N8,43.166524,-80.334051,J1772,FLO,E,2021-11-10
Morguard - 400 St. Mary Ave.,400 St. Mary Avenue,Winnipeg,MB,R3C 3N8,49.889333,-97.14664,J1772,FLO,E,2021-11-12
IKEA 039 MONTREAL CX3,9191 Boul Cavendish,Montréal,QC,H4T 1M8,45.492442,-73.692841,J1772,ChargePoint Network,T,2021-11-13
Tesla - 14868 - North Battleford SK,9800 Territorial Dr,North Battleford,SK,S9A 3N6,52.791636,-108.303598,"CHADEMO, J1772COMBO",FLO,E,2021-11-13
Strata Corporation,9639 137A Street,Surrey,BC,V3T 0M1,49.178024,-122.842931,J1772,FLO,E,2021-11-13
Edmonton - South Common,2110 101 St NW,Edmonton,AB,T6J 5M8,53.45181,-113.48939,"CHADEMO, J1772COMBO",FLO,T,2021-11-13
YNJ Main Terminal Building,5385 216th,Langley,BC,V2Y 2N3,49.100712,-122.62467,J1772,FLO,E,2021-11-17
CP CHARGER PARKLAND DC-2,1890 Harvey Ave,Kelowna,BC,V1Y 6G2,49.882454,-119.455124,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO WHITBOURNE DCFC,679 Trans-Canada Hwy,Whitbourne,NL,A0B 3K0,47.449641,-53.560402,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO ROCKY HBR DCFC,33 West Link Road,Rocky Harbour,NL,A0K 4N0,49.582244,-57.911057,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO DEER LAKE DCFC,2003 Trans-Canada Hwy,Deer Lake,NL,A8A 1A9,49.18882,-57.425688,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO SOUTHBROOK DCFC,48 Aspen Street,South Brook,NL,A0J 1S0,49.41463,-56.083725,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
GARY MOE VW DC FAST 01,18 Mckenzie Dr,Red Deer County,AB,T4S 2H4,52.198392,-113.821964,J1772COMBO,ChargePoint Network,E,2021-11-04
HYDRO GOOBIES DCFC,162 Trans-Canada Hwy,Goobies,NL,A0B 1N0,47.946026,-53.950929,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HD OF EDMONTON DCFAST HOG,7420 Yellowhead Trail NW,Edmonton,AB,T5B 1G3,53.583008,-113.456024,J1772COMBO,ChargePoint Network,E,2021-11-04
RECHARGECO LEBOURGNEUF 01,5555 boul des gradins,Québec,QC,G2J 1C8,46.840614,-71.27763,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
RECHARGECO SHERBROOKE 02,3950 Rue King O,Sherbrooke,QC,J1L 1S3,45.388453,-71.958216,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
RECHARGECO LACHENAIE 02,1115 Montée des Pionniers,Terrebonne,QC,J6V 0E1,45.727908,-73.511071,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
RECHARGECO BROSSARD 02,9105 C Bd Taschereau,Brossard,QC,J4Y 3B8,45.436759,-73.47385,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
RECHARGECO SAINT-FELIX 01,3100 Rue Henri-L.-Chevrette,Saint-Félix-de-Valois,QC,J0K 2M0,46.166512,-73.440729,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO CORNER BRK DCFC,8 Confederation Drive,Corner Brook,NL,A2H 6T3,48.942104,-57.916685,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO BISHOPS DCFC,100 Trans-Canada Hwy,Bishop's Falls,NL,A0H 1C0,49.009091,-55.507799,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
LEO EV1 DCFAST HOG,8705 Boulevard Taschereau,Brossard,QC,J4Y 1A4,45.442191,-73.472158,J1772COMBO,ChargePoint Network,E,2021-11-04
YCD-EV STATIONS DC4 - MAIN LOT,3350 spitfire way,Cassidy,BC,V0R 1H0,49.053493,-123.87558,"CHADEMO, J1772COMBO",ChargePoint Network,T,2021-11-04
YCD-EV STATIONS DC3 - MAIN LOT,3350 Spitfire Way,Cassidy,BC,V0R1H0,49.053505,-123.87557,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO GANDER DCFC,100 Trans Canada Highway,Gander,NL,A1V 1M7,48.948463,-54.61356,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
OSVW DC FAST 01,202391 ON-21,Owen Sound,ON,N4K 5N7,44.558086,-80.977213,J1772COMBO,ChargePoint Network,E,2021-11-04
PRIVATEERS H-D CPE100,74 Halifax Dr,Halifax,NS,B3S 0G4,44.63842,-63.67462,J1772COMBO,ChargePoint Network,E,2021-11-04
RPM HD SAGUENAY DCFAST HOG,3340 Rue Panet,Saguenay,QC,G7X 0N5,48.402251,-71.216535,J1772COMBO,ChargePoint Network,E,2021-11-04
HYDRO PORT BFORD DCFC,45 Blackmore's Road,Port Blandford,NL,A0C 2G0,48.359592,-54.171107,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
SOUTHGATE VW DC FAST 01,1223 101 St SW,Edmonton,AB,T6X 1A1,53.422173,-113.488892,J1772COMBO,ChargePoint Network,T,2021-11-04
HYDRO GLOVERTOWN DCFC,Trans Canada Highway,Glovertown,NL,A0G 2M0,48.641454,-53.980716,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO GALWAY DCFC,42 Danny Drive,St. John's,NL,A1H 0P1,47.508546,-52.829723,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-11-04
HYDRO HOLYROOD DCFC,3 Holyrood Access,Holyrood,NL,A0A 2R0,47.384215,-53.123994,"CHADEMO, J1772COMBO",ChargePoint Network,E,2021-07-28
VANTAGE VW OFF NETWORK 2,16 Meadow Dr,Truro,NS,B2N 5V4,45.368935,-63.316982,J1772COMBO,ChargePoint Network,E,2021-11-04
Sandcastle Villa,1429 E 4th Ave,Vancouver,BC,V5N 1J6,49.2671316943364,-123.074895197677,J1772,SWTCH,E,2021-11-09
Bayview Mews,2911 Bayview Ave,Toronto,ON,M2K 1L1,43.7707291669024,-79.3855104420967,J1772,SWTCH,E,2021-11-09
Swtch Energy - Trestle Brewing Co,9 Great North Rd,Parry Sound,ON,P2A 2N7,45.3422637011074,-80.0308055201146,"CHADEMO, J1772COMBO",SWTCH,E,2021-11-09
Our Daily Bread Groceries - Temagami,6722 ON-11,Temagami,ON,P0H 2H0,47.0641618547192,-79.79102824543,"CHADEMO, J1772COMBO",JULE,E,2021-11-09
74 Ave Town of Osoyoos Parking Lot - Tesla Supercharger,13 74 Avenue,Osoyoos,BC,V0H 1V3,49.031661,-119.466869,TESLA,Tesla,E,2021-11-18
River Point Landing - Tesla Supercharger,3036 Recplace Drive,Prince George,BC,V2N 0G2,53.890585,-122.767819,TESLA,Tesla,E,2021-11-18
Sainte-Anne-de-Sorel - Centre de Services Municipaux,"1685, chemin du Chenal-du-Moine",Sainte-Anne-de-Sorel,QC,J3P 5N3,46.060833,-73.0225,J1772,FLO,E,2021-11-19
Mono Town Office,347209 Mono Centre Rd,Mono,ON,L9W 6S3,44.00917,-80.076304,J1772,FLO,E,2021-11-19
Grand Valley District Community Centre,90 Main Street North,Grand Valley,ON,L0N 1G0,43.901608,-80.316203,J1772,FLO,E,2021-11-19
Alder Street Community Centre,275 Alder St,Orangeville,ON,L9W 5H6,43.905229,-80.127167,J1772,FLO,E,2021-11-19
Dufferin - Mulmur Township Office,58070 2 Line East,Mulmur,ON,L9V 0G8,44.215369,-80.118343,J1772,FLO,E,2021-11-19
East Garafraxa Township Office,065371 County Road 3,East Garafraxa,ON,L9W 7J8,43.904939,-80.149952,J1772,FLO,E,2021-11-19
Melancthon Township Office,157101 ON-10,Melancthon,ON,L9V 2E6,44.1133,-80.273176,J1772,FLO,E,2021-11-19
Shelburne Town Office,203 Main Street East,Shelburne,ON,L9V 3K7,44.078107,-80.203221,J1772,FLO,E,2021-11-19
Lacolle - 10 rue Sainte-Marie,1 rue de l'Église Sud,Lacolle,QC,J0J 1J0,45.081988,-73.371145,J1772,FLO,E,2021-11-19
Winnipeg Unicity Shop. Centre,3615 Portage Ave,Winnipeg,MB,R3K 2G6,49.88337,-97.31052,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-19
Fort Erie,644 Garrison Rd.,Fort Erie,ON,L2A 1N4,42.905726,-78.938285,J1772,FLO,E,2021-11-20
Winnipeg Kenaston,1711 Kenaston Blvd,Winnipeg,MB,R3Y 1V5,49.82195,-97.19611,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-20
Collingwood,89 Balsam St,Collingwood,ON,L9Y 3Y6,44.504329,-80.236187,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-20
"GTAA TRCA ABL-L2-1,2",3111 Convair Dr,Mississauga,ON,L4W 2P7,43.670715,-79.596992,J1772,ChargePoint Network,E,2021-11-23
HAMEL BMW STATION 1,620 Boulevard de la Seigneurie O,Blainville,QC,J7C 5T7,45.660213,-73.885419,J1772,ChargePoint Network,T,2021-11-23
"GTAA TRCA ABL-L2-3,4",3111 Convair Dr,Mississauga,ON,L4W 2P7,43.6707,-79.597022,J1772,ChargePoint Network,E,2021-11-23
SÉPAQ - Réserve faunique des Laurentides - Camp Mercier,"km 93, route 175",Stoneham-et-Tewksbury,QC,G3C 2N9,47.231829,-71.222661,J1772,FLO,E,2021-11-23
Mel Lloyd Centre,167 Centre Street,Shelburne,ON,L9V 3R8,44.076059,-80.199493,J1772,FLO,E,2021-11-23
Regina East,2325 Prince of Wales Dr,Regina,SK,S4V 3A4,50.442604,-104.531785,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-23
"GTAA TRCA ABL-L2-5,6",3111 Convair Dr,Mississauga,ON,L4W 2P7,43.670686,-79.597051,J1772,ChargePoint Network,E,2021-11-24
CLAD inc,467 Main street,Bathurst,NB,E2A 1B1,47.618226,-65.6452,J1772,eCharge Network,E,2021-11-24
(Bornes Retirées),2820 boulevard Laurier,Québec,QC,G1V 0B9,46.767854,-71.28911,J1772,FLO,E,2021-11-25
Steinbach,131 Pth 12 North,Steinbach,MB,R5G 1T6,49.54288,-96.68586,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-25
AUTO WEST BMW MINI RMD (R)GHT,4331 Vanguard Rd,Richmond,BC,V6X 2P6,49.18163,-123.101547,J1772COMBO,ChargePoint Network,T,2021-11-26
Mercedes-Benz - Granby,1225 Rue Principale,Granby,QC,J2J 0M3,45.420899,-72.777315,J1772,FLO,E,2021-11-26
SQI - Poste SQ Ormstown,225 Rue Saint-Paul,Ormstown,QC,J0S 1K0,45.127712,-73.996452,J1772,FLO,E,2021-11-26
Courthouse - Orangeville,44 Elizabeth Street,Orangeville,ON,L9W 1E5,43.919636,-80.103688,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-26
Pioneer Square,2600 Gladys Ave,Abbotsford,BC,V2S 0E9,49.04916,-122.287123,J1772,FLO,E,2021-11-26
Alectra Energy Services - Seymour Hannah Centre (240 St Paul St W),240 St Paul St W,St. Catharines,ON,L2S 2E7,43.14652,-79.263705,J1772,FLO,E,2021-11-26
Alectra Energy Services - Kiwanis Aquatics Centre (425 Carlton St.),425 Carlton St,St. Catharines,ON,L2M 4W8,43.180931,-79.224878,J1772,FLO,E,2021-11-27
Alectra Energy Services - Meridian Centre (1 David S. Howes Way),1 David S. Howes Way,St. Catharines,ON,L2R 0B3,43.156745,-79.243285,J1772,FLO,E,2021-11-27
Renfrew,1050 O'Brien Rd,Renfrew,ON,K7V 0B4,45.479212,-76.652711,"CHADEMO, J1772, J1772COMBO",FLO,E,2021-11-27
Grand Pacific Hotel,463 Belleville St,Victoria,BC,V8V 1X3,48.4205777462496,-123.372675553717,J1772,SWTCH,E,2021-11-23
Alaksen National Wildlife Refuge,5421 Robertson Rd,Delta,BC,V4K 3N2,49.101121804976,-123.171719780845,J1772,SWTCH,E,2021-02-04
Cesqenela Elementary,24093 104 Ave,Maple Ridge,BC,V2W 1J2,49.1921276952491,-122.55466228117,J1772,SWTCH,E,2021-11-23
Meadowbrook Centre,3819 34 St NW,Edmonton,AB,T6T 1K9,53.473324155082,-113.391901882413,J1772,SWTCH,E,2021-11-23
The Auto Guys,135 S Edgeware Rd,St. Thomas,ON,N5P 4C4,42.7925731727048,-81.1680718226114,J1772,SWTCH,E,2021-11-23
Carriage Crossing,245 Grey Silo Rd,Waterloo,ON,N2K 0G6,43.5215091953928,-80.4973480012698,J1772,SWTCH,E,2021-11-23
Denny's,327 Woodlawn Rd W,Guelph,ON,N1H 7K8,43.5489033791472,-80.3003396669818,"CHADEMO, J1772COMBO",SWTCH,E,2021-11-23
Swtch Energy - Bryden Apartments,380 Waterloo Ave,Guelph,ON,N1H 7H8,43.5302500708203,-80.2609534648292,J1772,SWTCH,E,2021-08-31
Clairfield Commons,9 Clair Rd E,Guelph,ON,N1G 5E8,43.500534280335,-80.1906699247874,J1772,SWTCH,E,2021-11-23
Swtch Energy - Eccles Auto Service,121 King St W,Dundas,ON,L9H 1V1,43.2670758472489,-79.9588538597128,J1772,SWTCH,E,2021-11-23
Hamilton Office Building,55 Bay St N,Hamilton,ON,L8R 3P7,43.2595301051685,-79.8738537236821,J1772,SWTCH,E,2021-11-23
Surrey Lane Apartments,705 Surrey Ln,Burlington,ON,L7T 3Z4,43.3219243820924,-79.8284873061842,J1772,SWTCH,E,2021-11-23
Caledon Apartments,1363 Lakeshore Rd,Burlington,ON,L7S 1B2,43.3216184284838,-79.7999049557914,J1772,SWTCH,E,2021-11-23
Cresswell Court Apartments,3050 Glencrest Rd,Burlington,ON,L7N 2H3,43.3416763825666,-79.7862910454349,J1772,SWTCH,E,2021-11-23
Appleby Mall,5111 New St,Burlington,ON,L7L 1V2,43.3683745390677,-79.753959809797,J1772,SWTCH,E,2021-11-23
Park Terrace,199 Queen Mary Dr,Oakville,ON,L6K 3K7,43.4443132298301,-79.67599065383,J1772,SWTCH,E,2021-11-23
Premier Court,41 Speers Rd,Oakville,ON,L6K 3R6,43.4480535578683,-79.6868552511743,J1772,SWTCH,E,2021-11-23
Beertown Public House Oakville,271 Cornwall Rd,Oakville,ON,L6J 3J1,43.455829816716,-79.680010659913,J1772,SWTCH,E,2021-11-23
Maple Grove Plaza,511 Maple Grove Dr,Oakville,ON,L6J 6X8,43.4796456582387,-79.6563410951982,J1772,SWTCH,E,2021-11-23
Key Assets Ontario,170 Robert Speck Pkwy,Mississauga,ON,L4Z 3G1,43.597337587299,-79.6333036723378,J1772,SWTCH,E,2021-11-23
Chelsea Towers,4205 Shipp Dr,Mississauga,ON,L4Z 2Y9,43.5995736504029,-79.6379820784778,J1772,SWTCH,E,2021-11-23
Lakeview Place,2770 Aquitaine Ave,Mississauga,ON,L5N 3K5,43.5864540415645,-79.7573453296419,J1772,SWTCH,E,2021-11-23
Pride Pak Office Building,6772 Financial Dr,Mississauga,ON,L5N 0A4,43.6096188292751,-79.7428463410371,J1772,SWTCH,E,2021-11-23
Parking Indigo Toronto,55 St Clair Ave W,Toronto,ON,M4V 1N5,43.6872461514135,-79.3966685824006,J1772,SWTCH,E,2021-11-23
New Times Square Condos,109 Front St E,Toronto,ON,M5A 4P7,43.6490713600512,-79.3708049169665,J1772,SWTCH,E,2021-11-23
Adelaide Street Lofts,333 Adelaide St E,Toronto,ON,M5A 4V1,43.6519629311887,-79.3688600497278,J1772,SWTCH,E,2021-11-23
Fontainbleu Apartments,130 Rosedale Valley Rd,Toronto,ON,M4W 1P9,43.6741175741035,-79.3856643363085,J1772,SWTCH,E,2021-11-23
Luxury Yorkville Condos,133 Hazleton Ave,Toronto,ON,M5R 0A6,43.6749122408592,-79.3943574655584,J1772,SWTCH,E,2021-11-23
Balfour Square,50 Rosehill Ave,Toronto,ON,M4T 1G6,43.6870603255659,-79.3916453035471,J1772,SWTCH,E,2021-11-23
Homestead Land Holdings Limited,530 Scarlett Rd,Toronto,ON,M9P 2S3,43.6871279110489,-79.5139399412292,J1772,SWTCH,E,2021-11-23
Skymark at Avondale,78 Harrison Garden Blvd,North York,ON,M2N 7E2,43.7563075470825,-79.4064850874326,J1772,SWTCH,E,2021-11-23
The Galleria Apartments,77 Finch Ave E,North York,ON,M2N 6H8,43.7803520421754,-79.4108340439015,J1772,SWTCH,E,2021-11-23
212 Davis Apartments,212 Davis Dr,Newmarket,ON,L3Y 0C2,44.0564003139432,-79.4699946308664,J1772,SWTCH,E,2021-11-23
The Rosewood Condos,135 Wynford Dr,Toronto,ON,M3C 0J4,43.7264586483356,-79.32859271576,J1772,SWTCH,E,2021-11-23
Swtch Energy - Cedarbrae Mall,3495 Lawrence Ave E,Scarborough,ON,M1H 1B3,43.7580103097677,-79.2280998141238,J1772,SWTCH,E,2021-08-31
Parry Sound Marine,51 Great North Rd,Parry Sound,ON,P2A 2N9,45.3401937666937,-80.032195875242,J1772,SWTCH,E,2021-11-23
Eagleson Place,110 Michael Cowpland Dr,Kanata,ON,K2M 1X3,45.2852340491182,-75.8688922272556,J1772,SWTCH,E,2021-11-23
Merivale Mall,1624 Merivale Rd,Nepean,ON,K2G 3K3,45.3458348719975,-75.7312456445203,J1772,SWTCH,E,2021-11-23
Saint Laurent Towers,1971 St Laurent Blvd,Ottawa,ON,K1G 3P8,45.3985172980741,-75.6220632279242,J1772,SWTCH,E,2021-11-23
Gloucester Center,1980 Ogilvie Rd,Ottawa,ON,K1J 9L3,45.4330768486049,-75.6095123145966,J1772,SWTCH,E,2021-11-23
William Mosgrove Tower,2881 Richmond Rd,Ottawa,ON,K2B 8J5,45.3551467714546,-75.7979172218462,J1772,SWTCH,E,2021-11-23
Richmond Park Square,1285 Richmond Rd,Ottawa,ON,K2B 7Z4,45.368981901496,-75.7855432912125,J1772,SWTCH,E,2021-11-23
Bromley Square,2001 Carling Ave,Ottawa,ON,K2A 3W5,45.3735453966465,-75.7637535010086,J1772,SWTCH,E,2021-11-23
Waterford Apartments,1241 Kilborn Ave,Ottawa,ON,K1H 6L1,45.3862143394766,-75.6731435631579,J1772,SWTCH,E,2021-11-23
Driveway Place,350 Queen Elizabeth Driveway,Ottawa,ON,K1S 3N1,45.4049818982926,-75.6827930449389,J1772,SWTCH,E,2021-11-23
The Lamplighter,40 The Driveway,Ottawa,ON,K2P 2C9,45.4191655486739,-75.6833152636274,J1772,SWTCH,E,2021-11-23
Sussex House,22 Murray St,Ottawa,ON,K1N 5P4,45.4285280294052,-75.6946410314718,J1772,SWTCH,E,2021-11-23
Sandringham,85 Range Rd,Ottawa,ON,K1N 8J6,45.4246927799166,-75.6706384346058,J1772,SWTCH,E,2021-11-23
Bromont Montagne d'Expériences - P2,150 rue Champlain,Bromont,QC,J2L 1A2,45.30326,-72.64113,J1772,FLO,E,2021-11-30
SQI - 224 Boul. Gérald-D. Lévesque - New Carlisle,224 Boul. Gérard-D.Levesque,New-Carlisle,QC,G0C 1Z0,48.007723,-65.34625,J1772,FLO,E,2021-12-01
UQAR - Complexe sportif,1751 Boulevard Alphonse-Desjardins,Lévis,QC,G6V 9K5,46.790982,-71.15883,J1772,FLO,E,2021-12-02
Edelbrock Centre - Fleet,30 center street,Orangeville,ON,L9W 2X1,43.915296,-80.103932,J1772,FLO,E,2021-12-02
Stationnement ARVO P1,2-93 rue Arseneault Suite 315,Val-d'Or,QC,J9P 0E9,48.052291,-77.788056,J1772,FLO,E,2021-12-02
Alectra Energy Services - St. Catharines Museum & Welland Canals Centre (1932 Welland Canal Pwy,1932 Welland Canal Parkway,St. Catharines,ON,L2R 7K6,43.154861,-79.19431,J1772,FLO,E,2021-12-02
Alectra Energy Services - 8 Ontario St.,8 Ontario street,St. Catharines,ON,L2R 7M3,43.155716,-79.246954,J1772,FLO,E,2021-12-04
Alectra Energy Services - 71 Carlisle St.,71 Carlisle Street,St. Catharines,ON,L2R 3J3,43.159718,-79.244313,J1772,FLO,E,2021-12-04
AUTO WEST BMW MINI RMD (L)EFT,4331 Vanguard Road,Richmond,BC,V6X 2P6,49.181636,-123.101843,J1772COMBO,ChargePoint Network,E,2021-12-07
Grand Times Hotel - Blainville,88 rue Jean-Guyon,Blainville,QC,J7C 3W1,45.681699,-73.916812,J1772,FLO,E,2021-12-07
Delta City Hall,4500 Clarence Taylor Crescent,Delta,BC,V4K 3E2,49.084553,-123.058778,J1772,FLO,E,2021-12-07
Voltige Panora extérieur,2200 Rue Sauvé Ouest,Montréal,QC,H4N 0E1,45.533395,-73.66564,J1772,FLO,E,2021-12-08
CITY OF SURREY CITYHALL-L2-2,13464 104 Ave,Surrey,BC,V3T 1V8,49.191475,-122.848976,J1772,ChargePoint Network,E,2021-12-10
CITY OF SURREY CITYHALL-L2-1,13464 104 Ave,Surrey,BC,V3T 1V8,49.191467,-122.848984,J1772,ChargePoint Network,E,2021-12-10
École Secondaire du Coteau,2121 Rue de l'Alizé,Mascouche,QC,J7L 4C9,45.747767,-73.634567,J1772,FLO,E,2021-12-10
Alectra Energy Services - Sadlon Arena (555 Bayview Dr),555 Bayview Dr,Barrie,ON,L4N 8Y2,44.338188,-79.678265,J1772,FLO,E,2021-12-10
Alectra Energy Services - Peggy Hill Team Community Centre (171 Mapleton Ave),171 Mapleton Ave,Barrie,ON,L4N 8T6,44.338781,-79.716025,J1772,FLO,E,2021-12-10
Alectra Energy Services - Allandale Recreation Centre (190 Bayview Drive),190 Bayview Dr,Barrie,ON,L4N 2Z4,44.361381,-79.683935,J1772,FLO,E,2021-12-10
HARBOUR CENTRE 450 PARKADE,450 W Cordova St,Vancouver,BC,V6B 1E5,49.284326,-123.110275,J1772,ChargePoint Network,E,2021-12-14
Dominion City Brewing Ottawa,5510 Canotek Rd,Ottawa,ON,K1J 9J4,45.457375,-75.585346,J1772,FLO,E,2021-12-14
IGA Boisbriand - Tesla Supercharger,2605 Rue d'Annemasse,Boisbriand,QC,J7H 0A5,45.6257086,-73.8510292,TESLA,Tesla,E,2021-12-03
Jack Burger Sports Complex,60 Highland Dr,Port Hope,ON,L1A 3Z7,43.9580467117841,-78.3033074757816,J1772,IVY,E,2021-12-09
Willow Street Parking,14 Willow St N,Halton Hills,ON,L7J 1G8,43.6305568488324,-80.0412431004903,J1772,SHELL_RECHARGE,E,2021-12-09
R.C. Austin Operations Centre,11620 Trafalgar Rd,Halton Hills,ON,L7G 4S4,43.6401187867073,-79.9390768640692,J1772,IVY,E,2021-12-09
Edith Street Parking Lot,60 Edith St,Georgetown,ON,L7G 3B5,43.6486490711735,-79.9280429080523,J1772,IVY,E,2021-12-09
Halton Hills Fire Station,14007 10th Side Rd,Halton Hills,ON,L7G 4S5,43.6186630003557,-79.8839478171773,J1772,IVY,T,2021-12-09
Aurora Armoury,89 Mosley St,Aurora,ON,L4G 1V9,43.9988711150796,-79.4617986195622,J1772,IVY,E,2021-12-09
Stronach Aurora Recreation Complex,1400 Wellington St E,Aurora,ON,L4G 7B7,44.0112718109934,-79.4222761871796,J1772,IVY,E,2021-12-09
Aurora Family Leisure Complex,135 Industrial Pkwy N,Aurora,ON,L4G 4C4,44.0083214628171,-79.4599900890643,J1772,IVY,E,2021-12-09
Town of Aurora - Joint Operations Centre,229 Industrial Pkwy N,Aurora,ON,L4G 4C4,44.0130951911185,-79.4619768498815,J1772,IVY,E,2021-12-09
Town of Newmarket's - Municipal Office,395 Mulock Dr,Newmarket,ON,L3Y 4Y9,44.0421830596242,-79.459266041532,J1772,IVY,E,2021-12-09
Magna Centre,800 Mulock Dr,Newmarket,ON,L3Y 9C1,44.0434927737495,-79.4398165364217,J1772,IVY,E,2021-12-09
Old Town Hall,460 Botsford Dr,Newmarket,ON,L3Y 1T1,44.0523786040776,-79.4577276544961,J1772,IVY,E,2021-12-09
Newmarket Community Centre and Lions Hall,200 Doug Duncan Dr,Newmarket,ON,L3Y 3Y9,44.0530432595442,-79.456124813804,J1772,IVY,E,2021-12-09
